id;content;filesize;length;target
./samples/6.txt;07732584351 - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now 08000930705 for delivery tomorrow;179;172;spam
./samples/54.txt;December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906;164;157;spam
./samples/814.txt;How come u got nothing to do?;35;29;ham
./samples/627.txt;7 at esplanade.. Do � mind giving me a lift cos i got no car today..;74;68;ham
./samples/141.txt;"CAN I PLEASE COME UP NOW IMIN TOWN.DONTMATTER IF URGOIN OUTL8R,JUST REALLYNEED 2DOCD.PLEASE DONTPLEASE DONTIGNORE MYCALLS,U NO THECD ISV.IMPORTANT TOME 4 2MORO";167;161;ham
./samples/155.txt;MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY;91;85;ham
./samples/633.txt;Jokin only lar... :-) depends on which phone my father can get lor...;75;69;ham
./samples/83.txt;"Are you comingdown later?";33;27;ham
./samples/169.txt;Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx;137;131;ham
./samples/97.txt;IM LATE TELLMISS IM ON MY WAY;35;29;ham
./samples/380.txt;Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May;76;70;ham
./samples/394.txt;Haha okay... Today weekend leh... ;40;34;ham
./samples/343.txt;Haha... Yup hopefully  we will lose a few kg by mon. after hip hop can go orchard and weigh again;103;97;ham
./samples/425.txt;Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say...;71;65;ham
./samples/431.txt;Nope i'm not drivin... I neva develop da photos lei...;60;54;ham
./samples/357.txt;U meet other fren dun wan meet me ah... Muz b a guy rite...;65;59;ham
./samples/419.txt;Then she buying today? � no need to c meh...;50;44;ham
./samples/418.txt;� still attending da talks?;33;27;ham
./samples/430.txt;Ok... C ya...;19;13;ham
./samples/356.txt;I noe la... U wana pei bf oso rite... K lor, other days den...;68;62;ham
./samples/342.txt;Ha... Then we must walk to everywhere... Cannot take tram. My cousin said can walk to vic market from our hotel ;118;112;ham
./samples/424.txt;Yun buying... But school got offer 2000 plus only...;58;52;ham
./samples/395.txt;Haha... They cant what... At the most tmr forfeit... haha so how?;71;65;ham
./samples/381.txt;haha but no money leh... Later got to go for tuition... Haha and looking for empty slots for driving lessons;114;108;ham
./samples/168.txt;"Hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx";133;127;ham
./samples/96.txt;I notice you like looking in the shit mirror youre turning into a right freak;83;77;ham
./samples/82.txt;"Hey sorry I didntgive ya a a bellearlier hunny,just been in bedbut mite go 2 thepub l8tr if uwana mt up?loads a luv Jenxxx.";131;125;ham
./samples/154.txt;Fine if that�s the way u feel. That�s the way its gota b;62;56;ham
./samples/632.txt;� say until like dat i dun buy ericsson oso cannot oredi lar...;69;63;ham
./samples/626.txt;We confirm eating at esplanade?;37;31;ham
./samples/140.txt;"Pete can you please ring meive hardly gotany credit";59;53;ham
./samples/7.txt;"URGENT! This is the 2nd attempt to contact U!U have WON �1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. max�7. 50";151;144;spam
./samples/815.txt;Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...;80;74;ham
./samples/55.txt;74355 XMAS iscoming & ur awarded either �500 CD gift vouchers & free entry 2 r �100 weekly draw txt MUSIC to 87066 TnC;125;118;spam
./samples/801.txt;Yeah it's jus rite...;27;21;ham
./samples/41.txt;Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you;166;159;spam
./samples/197.txt;WHAT TIME U WRKIN?;24;18;ham
./samples/829.txt;Nope wif my sis lor... Aft bathing my dog then i can bathe... Looks like it's going 2 rain soon.;102;96;ham
./samples/69.txt;Urgent Ur �500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 �1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF;166;159;spam
./samples/183.txt;Hope you�re not having too much fun without me!! see u tomorrow love jess x;81;75;ham
./samples/746.txt;It's ok lar. U sleep early too... Nite...;47;41;ham
./samples/752.txt;U know we watchin at lido?;32;26;ham
./samples/961.txt;I'm going 2 orchard now laready me reaching soon. U reaching?;67;61;ham
./samples/975.txt;My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.;110;104;ham
./samples/785.txt;Then she dun believe wat?;31;25;ham
./samples/791.txt;Yup i thk cine is better cos no need 2 go down 2 plaza mah.;65;59;ham
./samples/949.txt;Hi di is yijue we're meeting at 7 pm at esaplanade tonight.;65;59;ham
./samples/578.txt;Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...;77;71;ham
./samples/544.txt;I wanted to ask � to wait 4 me to finish lect. Cos my lect finishes in an hour anyway.;92;86;ham
./samples/222.txt;Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.;135;129;ham
./samples/236.txt;"HEY DAS COOL... IKNOW ALL 2 WELLDA PERIL OF STUDENTFINANCIAL CRISIS!SPK 2 U L8R.";88;82;ham
./samples/550.txt;How come?;15;9;ham
./samples/587.txt;Do � noe if ben is going?;31;25;ham
./samples/1013.txt;Ok i msg u b4 i leave my house.;37;31;ham
./samples/1007.txt;My trip was ok but quite tiring lor. Uni starts today but it's ok 4 me cos i'm not taking any modules but jus concentrating on my final yr project.;153;147;ham
./samples/593.txt;I borrow ur bag ok.;25;19;ham
./samples/597.txt;Or i go home first lar � wait 4 me lor.. I put down my stuff first..;74;68;ham
./samples/1003.txt;No it's waiting in e car dat's bored wat. Cos wait outside got nothing 2 do. At home can do my stuff or watch tv wat.;123;117;ham
./samples/1017.txt;Daddy, shu shu is looking 4 u... U wan me 2 tell him u're not in singapore or wat?;88;82;ham
./samples/583.txt;I jokin oni lar.. � busy then i wun disturb �.;52;46;ham
./samples/568.txt;� wait 4 me in sch i finish ard 5..;41;35;ham
./samples/554.txt;In da car park ;21;15;ham
./samples/232.txt;hi my darlin im on my way to London and we have just been smashed into by another driver! and have a big dent! im really missing u what have u been up to? xxx;164;158;ham
./samples/226.txt;Ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! But you can call me there.xx;154;148;ham
./samples/540.txt;Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...  ;111;105;ham
./samples/971.txt;Play w computer? Aiyah i tok 2 u lor?;43;37;ham
./samples/965.txt;I tot u reach liao. He said t-shirt.;42;36;ham
./samples/795.txt;No objection. My bf not coming.;37;31;ham
./samples/959.txt;Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.;63;57;ham
./samples/781.txt;I dun believe u. I thk u told him.;40;34;ham
./samples/756.txt;Doing nothing, then u not having dinner w us?;51;45;ham
./samples/742.txt;Aiyar sorry lor forgot 2 tell u...;40;34;ham
./samples/45.txt;25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.;168;161;spam
./samples/805.txt;Okie...;13;7;ham
./samples/51.txt;YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a �150 prize. To collect is easy. Just call 09061743386;141;134;spam
./samples/811.txt;Then u ask darren go n pick u lor... But i oso sian tmr haf 2 meet lect...;80;74;ham
./samples/3.txt;Urgent! call 09066612661 from landline. Your complementary 4* Tenerife Holiday or �10,000 cash await collection SAE T&Cs PO Box 3 WA14 2PX 150ppm 18+ Sender: Hol Offer;174;167;spam
./samples/187.txt;"HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS � FUCKINNICE!SELFISH,DEVIOUSBITCH.ANYWAY,I�L CALL U";156;150;ham
./samples/79.txt;You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p�3.99;159;152;spam
./samples/839.txt;Ok... Sweet dreams...;27;21;ham
./samples/193.txt;Right it wasnt you who phoned it was someone with a number like yours!;76;70;ham
./samples/178.txt;HEY THERE BABE, HOW U DOIN? WOT U UP 2 2NITE LOVE ANNIE X.;64;58;ham
./samples/86.txt;"HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY, HAD A COOL NYTHO, TX 4 FONIN HON, CALL 2MWEN IM BK FRMCLOUD 9! J X";167;161;ham
./samples/92.txt;Me too! Have a lovely night xxx;37;31;ham
./samples/144.txt;WOT U WANNA DO THEN MISSY?;32;26;ham
./samples/622.txt;Is ur lecture over?;25;19;ham
./samples/636.txt;Do � all wan 2 meet up n combine all the parts? How's da rest of da project going?;88;82;ham
./samples/150.txt;OH YEAH,AND HAV A GREAT TIME IN NEWQUAY-SEND ME A POSTCARD !1 LOOK AFTER ALL THE GIRLS WHILE IM GONE(U KNOW THE 1IM TALKIN BOUT!)xx;137;131;ham
./samples/385.txt;Hey are we going for the lo lesson or gym? ;49;43;ham
./samples/391.txt;Okay lor... Will they still let us go a not ah? Coz they will not know until later. We drop our cards into the box right?;127;121;ham
./samples/408.txt;Nope... Think i will go for it on monday... Sorry i replied so late;73;67;ham
./samples/420.txt;Yup i'm free...;21;15;ham
./samples/346.txt;Oh... Okie lor...We go on sat... ;39;33;ham
./samples/352.txt;Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...;129;123;ham
./samples/434.txt;� dun need to pick ur gf?;31;25;ham
./samples/353.txt;I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice...;112;106;ham
./samples/435.txt;Okie...;13;7;ham
./samples/421.txt;Nope... C � then...;25;19;ham
./samples/347.txt;Oh... Haha... Den we shld had went today too... Gee, nvm la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cant catch up... ;140;134;ham
./samples/409.txt;Hey.. Something came up last min.. Think i wun be signing up tmr.. Hee;76;70;ham
./samples/390.txt;Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?;116;110;ham
./samples/384.txt;Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.;81;75;ham
./samples/637.txt;I'm doing da intro covers energy trends n pros n cons... Brief description of nuclear fusion n oso brief history of iter n jet got abt 7 n half pages..;157;151;ham
./samples/151.txt;CHEERS LOU! YEAH WAS A GOODNITE SHAME U NEVA CAME! C YA GAILxx;68;62;ham
./samples/145.txt;Sary just need Tim in the bollox &it hurt him a lot so he tol me!;71;65;ham
./samples/623.txt;Sorry me going home first... Daddy come fetch � later...;62;56;ham
./samples/93.txt;Hey hun-onbus goin 2 meet him. He wants 2go out 4a meal but I donyt feel like it cuz have 2 get last bus home!But hes sweet latelyxxx;139;133;ham
./samples/179.txt;"Si.como no?!listened2the plaid album-quite gd&the new air1 which is hilarious-also bought�braindance�a comp.ofstuff on aphex�s ;abel,u hav2hear it!c u sn xxxx";166;160;ham
./samples/87.txt;"CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUND�S LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.";144;138;ham
./samples/192.txt;"alright babe, justthought i�d sayhey! how u doin?nearly the endof me wk offdam nevamind!We will have 2Hook up sn if uwant m8? loveJen x.";144;138;ham
./samples/186.txt;WOT U UP 2 J?;19;13;ham
./samples/838.txt;Anytime...;16;10;ham
./samples/78.txt;You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!;106;99;spam
./samples/810.txt;Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...;146;140;ham
./samples/50.txt;Ur HMV Quiz cash-balance is currently �500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg;111;104;spam
./samples/2.txt;FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+;165;158;spam
./samples/804.txt;Watching tv lor... Y she so funny we bluff her 4 wat. Izzit because she thk it's impossible between us?;109;103;ham
./samples/44.txt;Sppok up ur mob with a Halloween collection of nokia logo&pic message plus a FREE eerie tone, txt CARD SPOOK to 8007;123;116;spam
./samples/743.txt;I'm meeting Darren...;27;21;ham
./samples/757.txt;Ok...;11;5;ham
./samples/780.txt;Quite lor. But dun tell him wait he get complacent...;59;53;ham
./samples/958.txt;Yup i thk so until e shop closes lor.;43;37;ham
./samples/794.txt;U buy newspapers already?;31;25;ham
./samples/964.txt;I thk 530 lor. But dunno can get tickets a not. Wat u doing now?;70;64;ham
./samples/970.txt;I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.;78;72;ham
./samples/227.txt;Mmm thats better now i got a roast down me! i�d b better if i had a few drinks down me 2! Good indian?;108;102;ham
./samples/541.txt;� v ma fan...;19;13;ham
./samples/555.txt;� log off 4 wat. It's sdryb8i;35;29;ham
./samples/233.txt;hi baby im cruisin with my girl friend what r u up 2? give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx;154;148;ham
./samples/569.txt;Ok can...;15;9;ham
./samples/582.txt;He neva grumble but i sad lor... Hee... Buy tmr lor aft lunch. But we still meetin 4 lunch tmr a not. Neva hear fr them lei. � got a lot of work ar?;154;148;ham
./samples/1016.txt;Jus finish blowing my hair. U finish dinner already?;58;52;ham
./samples/1002.txt;No my mum went 2 dentist.;31;25;ham
./samples/596.txt;I thk � gotta go home by urself. Cos i'll b going out shopping 4 my frens present. ;89;83;ham
./samples/1028.txt;Ok no problem... Yup i'm going to sch at 4 if i rem correctly...;70;64;ham
./samples/1014.txt;Haf u eaten? Wat time u wan me 2 come?;44;38;ham
./samples/580.txt;Can � all decide faster cos my sis going home liao..;58;52;ham
./samples/594.txt;Can. Dunno wat to get 4 her...;36;30;ham
./samples/1000.txt;Do u noe wat time e place dat sells 4d closes?;52;46;ham
./samples/219.txt;I�m cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x.;165;159;ham
./samples/543.txt;Y lei?;12;6;ham
./samples/225.txt;How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.I�m knackered and i�m dreading work tonight. What are thou upto tonight. X;165;159;ham
./samples/231.txt;Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x;165;159;ham
./samples/557.txt;Aiyo please � got time meh.;33;27;ham
./samples/966.txt;U reach orchard already? U wan 2 go buy tickets first?;60;54;ham
./samples/972.txt;Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...;129;123;ham
./samples/782.txt;Yar he quite clever but aft many guesses lor. He got ask me 2 bring but i thk darren not so willing 2 go. Aiya they thk leona still not attach wat.;153;147;ham
./samples/796.txt;Anything lor if they all go then i go lor...;50;44;ham
./samples/769.txt;Ok...;11;5;ham
./samples/741.txt;U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...;90;84;ham
./samples/999.txt;Yup ok thanx...;21;15;ham
./samples/755.txt;Then we wait 4 u lor... No need 2 feel bad lar...;55;49;ham
./samples/0.txt;Urgent! call 09061749602 from Landline. Your complimentary 4* Tenerife Holiday or �10,000 cash await collection SAE T&Cs BOX 528 HP20 1YF 150ppm 18+;155;148;spam
./samples/52.txt;Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net �1.50pm approx 3mins;167;160;spam
./samples/812.txt;Nothing lor... A bit bored too... Then y dun u go home early 2 sleep today...;83;77;ham
./samples/46.txt;URGENT!: Your Mobile No. was awarded a �2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU;151;144;spam
./samples/806.txt;Hey happy birthday...;27;21;ham
./samples/190.txt;"Petey boy whereare you me and all your friendsare in theKingshead come down if you canlove Nic";102;96;ham
./samples/184.txt;"AH POOR BABY!HOPE URFEELING BETTERSN LUV! PROBTHAT OVERDOSE OF WORK HEY GO CAREFUL SPK 2 U SN LOTS OF LOVEJEN XXX.";122;116;ham
./samples/609.txt;Ard 6 like dat lor.;25;19;ham
./samples/91.txt;"Thinking of u ;) x";26;20;ham
./samples/85.txt;"CHA QUITEAMUZING THAT�SCOOL BABE,PROBPOP IN & CU SATTHEN HUNNY 4BREKKIE! LOVE JEN XXX. PSXTRA LRG PORTIONS 4 ME PLEASE ";127;121;ham
./samples/153.txt;2 celebrate my b�day, y else?;35;29;ham
./samples/635.txt;I know she called me;26;20;ham
./samples/621.txt;Thanx 4 sending me home...;32;26;ham
./samples/147.txt;How u doin baby girl ?? hope u are okay every time I call ure phone is off! I miss u get in touch;103;97;ham
./samples/392.txt;You want to go? ;22;16;ham
./samples/386.txt;Okay... We wait ah;24;18;ham
./samples/379.txt;My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt...;71;65;ham
./samples/437.txt;Ok...;11;5;ham
./samples/351.txt;Wa, ur openin sentence very formal... Anyway, i'm fine too, juz tt i'm eatin too much n puttin on weight...Haha... So anythin special happened?;149;143;ham
./samples/345.txt;Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao...;125;119;ham
./samples/423.txt;Is toshiba portege m100 gd?;33;27;ham
./samples/344.txt;Hey i've booked the 2 lessons on sun liao...;50;44;ham
./samples/422.txt;Is fujitsu s series lifebook good?;40;34;ham
./samples/436.txt;I'm at home n ready...;28;22;ham
./samples/350.txt;I'm nt goin, got somethin on, unless they meetin 4 dinner lor... Haha, i wonder who will go tis time...;109;103;ham
./samples/378.txt;Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ? ;88;82;ham
./samples/387.txt;Hey come online! Use msn... We are all there;50;44;ham
./samples/393.txt;Kay... Since we are out already ;38;32;ham
./samples/620.txt;Then � come n pick me at 530 ar?;38;32;ham
./samples/146.txt;HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx;126;120;ham
./samples/152.txt;Wot u up 2? Thout u were gonna call me!! Txt bak luv K;60;54;ham
./samples/634.txt;No need to buy lunch for me.. I eat maggi mee..;53;47;ham
./samples/84.txt;"HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS, HOWU DOIN? FOUNDURSELF A JOBYET SAUSAGE?LOVE JEN XXX";127;121;ham
./samples/90.txt;"Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx";126;120;ham
./samples/608.txt;Ok lor but not too early. Me still having project meeting now.;68;62;ham
./samples/185.txt;"Hey j! r u feeling any better, hopeSo hunny. i amnow feelin ill & ithink i may have tonsolitusaswell! damn iam layin in bedreal bored. lotsof luv me xxxx";161;155;ham
./samples/191.txt;"Aww you must be nearly dead!Well Jez isComing over toDo some workAnd that whillTake forever!";100;94;ham
./samples/807.txt;Dunno leh cant remember mayb lor. So wat time r we meeting tmr?;69;63;ham
./samples/47.txt;Phony �350 award - Todays Voda numbers ending XXXX are selected to receive a �350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app;182;175;spam
./samples/1.txt;+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON �1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max�7. 50;168;161;spam
./samples/813.txt;U still havent got urself a jacket ah?;44;38;ham
./samples/53.txt;A �400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a �400 reward. Just call 09066380611 ;163;156;spam
./samples/754.txt;Now got tv 2 watch meh? U no work today?;46;40;ham
./samples/998.txt;No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.;164;158;ham
./samples/740.txt;That's y i said it's bad dat all e gals know u... Wat u doing now?;72;66;ham
./samples/768.txt;We r outside already.;27;21;ham
./samples/797.txt;U coming back 4 dinner rite? Dad ask me so i re confirm wif u...;70;64;ham
./samples/783.txt;Yup. Wun believe wat? U really neva c e msg i sent shuhui?;64;58;ham
./samples/973.txt;Sitting ard nothing to do lor. U leh busy w work?;55;49;ham
./samples/967.txt;Aft i finish my lunch then i go str down lor. Ard 3 smth lor. U finish ur lunch already?;94;88;ham
./samples/230.txt;ELLO BABE U OK?;21;15;ham
./samples/556.txt;� thk of wat to eat tonight.;34;28;ham
./samples/542.txt;� come lt 25 n pass to me lar;35;29;ham
./samples/224.txt;SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630;81;75;ham
./samples/218.txt;Try neva mate!!;21;15;ham
./samples/1001.txt;Ok...;11;5;ham
./samples/595.txt;Ok. But i finish at 6.;28;22;ham
./samples/581.txt;Yup � not comin :-(;25;19;ham
./samples/1015.txt;Okie;10;4;ham
./samples/1029.txt;Watching tv lor...;24;18;ham
./samples/1072.txt;Hi elaine, is today's meeting confirmed?;46;40;ham
./samples/280.txt;HI BABE IM AT HOME NOW WANNA DO SOMETHING? XX;51;45;ham
./samples/294.txt;Oh...i asked for fun. Haha...take care. �;47;41;ham
./samples/1066.txt;U calling me right? Call my hand phone...;47;41;ham
./samples/525.txt;We're done...;19;13;ham
./samples/243.txt;Al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? Hav 2go, thanx.xx;144;138;ham
./samples/257.txt;Thank u. IT BETTER WORK OUT CAUSE I WILL FEEL USED OTHERWISE;66;60;ham
./samples/531.txt;2 laptop... I noe infra but too slow lar... I wan fast one;64;58;ham
./samples/519.txt;Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...;127;121;ham
./samples/928.txt;Ok... Help me ask if she's working tmr a not?;51;45;ham
./samples/900.txt;Ok thanx...;17;11;ham
./samples/914.txt;Same to u...;18;12;ham
./samples/727.txt;I might go 2 sch. Yar at e salon now v boring.;52;46;ham
./samples/733.txt;Huh so slow i tot u reach long ago liao... U 2 more days only i 4 more leh...;83;77;ham
./samples/690.txt;Oh ok..;13;7;ham
./samples/848.txt;Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...;86;80;ham
./samples/684.txt;Then u drive lor.;23;17;ham
./samples/34.txt;YOU VE WON! Your 4* Costa Del Sol Holiday or �5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost�1.50/pm, Max10mins;169;162;spam
./samples/874.txt;That's y u haf 2 keep me busy...;38;32;ham
./samples/20.txt;Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl.;148;141;spam
./samples/860.txt;It's ok i noe u're busy but i'm really too bored so i msg u. I oso dunno wat colour she choose 4 me one.;110;104;ham
./samples/135.txt;"HELLO U.CALL WEN U FINISH WRK.I FANCY MEETIN UP WIV U ALL TONITE AS I NEED A BREAK FROM DABOOKS. DID 4 HRS LAST NITE+2 TODAY OF WRK!";140;134;ham
./samples/653.txt;Ok lor thanx... � in school?;34;28;ham
./samples/647.txt;� no home work to do meh... ;34;28;ham
./samples/121.txt;Thank god they are in bed!;32;26;ham
./samples/109.txt;I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie;90;84;ham
./samples/492.txt;But we havent got da topic yet rite?;42;36;ham
./samples/486.txt;Still at west coast... Haiz... �'ll take forever to come back...;70;64;ham
./samples/451.txt;Wah lucky man... Then can save money... Hee...;52;46;ham
./samples/337.txt;oh ya... Got hip hop open. Haha i was thinking can go for jazz then zoom to cine... Actually tonight i'm free leh... And there's a kb lesson tonight;154;148;ham
./samples/323.txt;Haha... Sounds crazy, dunno can tahan anot...;51;45;ham
./samples/445.txt;Ok...;11;5;ham
./samples/479.txt;I come n pick � up... Come out immediately aft ur lesson...;65;59;ham
./samples/478.txt;When � login dat time... Dad fetching � home now?;55;49;ham
./samples/322.txt;Oh oh... Wasted... Den muz chiong on sat n sun liao...;60;54;ham
./samples/444.txt;Wat time r � going to xin's hostel?;41;35;ham
./samples/450.txt;� bot notes oredi... Cos i juz rem i got...;49;43;ham
./samples/336.txt;Hey... are you going to quit soon? Xuhui and i working till end of the month ;83;77;ham
./samples/487.txt;R � comin back for dinner?;32;26;ham
./samples/493.txt;So can collect ur laptop?;31;25;ham
./samples/108.txt;THING R GOOD THANX GOT EXAMS IN MARCH IVE DONE NO REVISION? IS FRAN STILL WITH BOYF? IVE GOTTA INTERVIW 4 EXETER BIT WORRIED!x;132;126;ham
./samples/646.txt;TaKe CaRE n gET WeLL sOOn;31;25;ham
./samples/120.txt;HMM yeah if your not too grooved out! And im looking forward to my pound special :);89;83;ham
./samples/134.txt;"BOO BABE! U ENJOYIN YOURJOB? U SEEMED 2 B GETTIN ON WELL HUNNY!HOPE URE OK?TAKE CARE & I�LLSPEAK 2U SOONLOTS OF LOVEME XXXX.";132;126;ham
./samples/652.txt;But i juz remembered i gotta bathe my dog today..;55;49;ham
./samples/861.txt;Hey i'm bored... So i'm thinking of u... So wat r u doing?;64;58;ham
./samples/21.txt;Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text;168;161;spam
./samples/875.txt;Yup next stop.;20;14;ham
./samples/35.txt;WELL DONE! Your 4* Costa Del Sol Holiday or �5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost�1.50/pm, Max10mins;167;160;spam
./samples/685.txt;Ok;8;2;ham
./samples/849.txt;Hey they r not watching movie tonight so i'll prob b home early...;72;66;ham
./samples/691.txt;In sch but neva mind u eat 1st lor..;42;36;ham
./samples/732.txt;Really dun bluff me leh... U sleep early too. Nite...;59;53;ham
./samples/726.txt;Y dun cut too short leh. U dun like ah? She failed. She's quite sad.;74;68;ham
./samples/915.txt;Okie;10;4;ham
./samples/901.txt;U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...;95;89;ham
./samples/929.txt;Ok... Then r we meeting later?;36;30;ham
./samples/518.txt;How much r � willing to pay?;34;28;ham
./samples/256.txt;OH RITE. WELL IM WITH MY BEST MATE PETE, WHO I WENT OUT WITH 4 A WEEK+ NOW WERE 2GEVA AGAIN. ITS BEEN LONGER THAN A WEEK.;127;121;ham
./samples/530.txt;I gotta collect da car at 6 lei.;38;32;ham
./samples/524.txt;Never y lei... I v lazy... Got wat? Dat day � send me da url cant work one...;83;77;ham
./samples/242.txt;"Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?";103;97;ham
./samples/295.txt;We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that;138;132;ham
./samples/1067.txt;Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...;78;72;ham
./samples/1073.txt;Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...;128;122;ham
./samples/281.txt;Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx;153;147;ham
./samples/1065.txt;I've reached home finally...;34;28;ham
./samples/297.txt;Haha... can... But i'm having dinner with my cousin...;60;54;ham
